5b4428b41f22a65d3f70689fExaltado;0:0.322433341606;1:0.332579166654;2:0.328949655245;3:0.313097267751;4:0.267683615027;5:0.247055303836;6:0.230196822998;7:0.217313627057;8:0.202570332314;9:0.200210273421;10:0.201020125968;11:0.205034259034;12:0.22342520509;13:0.238333885389;14:0.257196929141;15:0.279363959814;0.0
5b4428b41f22a65d3f7068a0Feliz;0:0.425684556658;1:0.392282459415;2:0.339461247105;3:0.290567981449;4:0.224562770797;5:0.204687334751;6:0.191020196783;7:0.182280772142;8:0.176794764168;9:0.179565736171;10:0.186229101767;11:0.197381021863;12:0.237812842677;13:0.270726598024;14:0.314560819264;15:0.367226856486;0.0
5b4428b41f22a65d3f7068a1Alerta;0:0.268267559469;1:0.277879228674;2:0.284773302117;3:0.287510042284;4:0.279082628841;5:0.269760646633;6:0.25913189474;7:0.248623177916;8:0.231559441702;9:0.22590889682;10:0.222420510458;11:0.221146157732;12:0.225269191427;13:0.230613018744;14:0.238008762339;15:0.247178946283;0.0
5b4428b41f22a65d3f7068aaFeliz;0:0.335022754351;1:0.322167427131;2:0.300337950384;3:0.27606052436;4:0.234980440523;5:0.220455883707;6:0.209905846185;7:0.203010322888;8:0.199211450224;9:0.202141503029;10:0.208416346985;11:0.218290504525;12:0.250023331804;13:0.271843781262;14:0.296022758059;15:0.318728539857;0.0
5b4428b41f22a65d3f7068adFeliz;0:0.402808265872;1:0.378176513286;2:0.334642718518;3:0.291282108812;4:0.228965790113;5:0.209457167627;6:0.195837943638;7:0.187005354063;8:0.181157805055;9:0.183673553571;10:0.18998778535;11:0.200611031328;12:0.238641376538;13:0.268795083096;14:0.307726087135;15:0.352695159397;0.0
5b4428b41f22a65d3f7068b3Exaltado;0:0.336548720511;1:0.34464886863;2:0.335789180089;3:0.314112688247;4:0.262137322984;5:0.240621918754;6:0.223696427295;7:0.211172551802;8:0.197701369127;9:0.196135584092;10:0.197856043251;11:0.202950239626;12:0.224388404577;13:0.241528383912;14:0.263252785397;15:0.288808141829;0.0
5b4428b41f22a65d3f7068b6Feliz;0:0.389487764957;1:0.364279609772;2:0.324225447463;3:0.284795179927;4:0.2274919765;5:0.209357261945;6:0.196703143433;7:0.188592911643;8:0.183845664094;9:0.186850340456;10:0.193652833082;11:0.204768448746;12:0.243571574235;13:0.273554875884;14:0.311085263445;15:0.352176494109;0.0
5b4428b41f22a65d3f7068b8Exaltado;0:0.309798356285;1:0.317767737806;2:0.315347072786;3:0.303416340498;4:0.266649563925;5:0.248863315908;6:0.233850175553;7:0.222090041295;8:0.208289310102;9:0.20599602344;10:0.206666343592;11:0.21031989039;12:0.227010140409;13:0.240266465203;14:0.256639239263;15:0.2752930168;0.0
5b4428b41f22a65d3f7068bdExaltado;0:0.309798356285;1:0.317767737806;2:0.315347072786;3:0.303416340498;4:0.266649563925;5:0.248863315908;6:0.233850175553;7:0.222090041295;8:0.208289310102;9:0.20599602344;10:0.206666343592;11:0.21031989039;12:0.227010140409;13:0.240266465203;14:0.256639239263;15:0.2752930168;0.0
5b4428b41f22a65d3f7068c1Feliz;0:1.5657740615;1:0.922976757522;2:0.469817419287;3:0.313896506759;4:0.196855961588;5:0.170722919643;6:0.154007685953;7:0.143456157404;8:0.134998975883;9:0.135951231397;10:0.140375314586;11:0.148857464542;12:0.184197782435;13:0.218380427908;14:0.276110512889;15:0.386716003329;0.0
5b4428bc1f22a65d51e0756aExaltado;0:0.321438092367;1:0.329141837208;2:0.323826258841;3:0.307654180637;4:0.264172920074;5:0.244733612283;6:0.228902464179;7:0.216862908176;8:0.203388852472;9:0.201531002505;10:0.202793157871;11:0.20722478379;12:0.226321775236;13:0.241428514307;14:0.260228085169;15:0.281840663286;0.0
5b4428bc1f22a65d51e0757bTenso;0:0.322318268782;1:0.298892930839;2:0.273784418224;3:0.251123077219;4:0.218217383278;5:0.207958299784;6:0.201382894188;7:0.198209006262;8:0.201626993296;9:0.208377467601;10:0.218828371087;11:0.23333804816;12:0.274994014415;13:0.300141490228;14:0.3233219343;15:0.337676424611;0.0
5b4428bc1f22a65d51e07584Feliz;0:0.351806882778;1:0.333945699975;2:0.306020478898;3:0.276863614777;4:0.230748927398;5:0.215227921206;6:0.204199104929;7:0.197137674675;8:0.193578352629;9:0.196879443809;10:0.203752702003;11:0.214570129095;12:0.250119416348;13:0.275467598177;14:0.304524076621;15:0.332695050032;0.0
5b4428bc1f22a65d51e07586Exaltado;0:0.317794105383;1:0.327581411795;2:0.324805781047;3:0.310597100308;4:0.268111166687;5:0.248277606219;6:0.231862398915;7:0.219192522295;8:0.204497898346;9:0.202050355343;10:0.202713278609;11:0.206512141456;12:0.224153050904;13:0.238424897336;14:0.256385911722;15:0.277346301247;0.0
5b4428bc1f22a65d51e0759bTenso;0:0.44780515666;1:0.363669116886;2:0.29661286769;3:0.249766902452;4:0.195864872685;5:0.18119751627;6:0.171908596188;7:0.166951855003;8:0.168349687615;9:0.174849058665;10:0.186002572544;11:0.203108092231;12:0.265336481027;13:0.319226438747;14:0.39428209788;15:0.477084584;0.0
5b4428bf1f22a65d5a62a30bTenso;0:0.363443149299;1:0.296146472552;2:0.24928227351;3:0.217279506129;4:0.180846618937;5:0.171597186463;6:0.166675301995;7:0.165560506382;8:0.174675601284;9:0.185878593275;10:0.203057787302;11:0.228436641313;12:0.319943038415;13:0.395777813774;14:0.479533297965;15:0.508832457136;0.0
5b4428bf1f22a65d5a62a310Feliz;0:0.344990235605;1:0.327210883994;2:0.300772429809;3:0.273416253505;4:0.230016809986;5:0.215357786732;6:0.204970903307;7:0.198405791131;8:0.195595020433;9:0.199201415212;10:0.206342721375;11:0.217370631268;12:0.252861120483;13:0.27757113223;14:0.305157830909;15:0.330817133105;0.0
5b4428bf1f22a65d5a62a317Feliz;0:0.392058711164;1:0.371409362847;2:0.332305362111;3:0.291749636266;4:0.231391457033;5:0.212073112385;6:0.198464513447;7:0.189560230405;8:0.183458829328;9:0.185798319399;10:0.191877571655;11:0.20215962244;12:0.238771579684;13:0.26742786487;14:0.303885482249;15:0.345287253372;0.0
5b4428bf1f22a65d5a62a325Exaltado;0:0.34051014094;1:0.34577553691;2:0.333860858554;3:0.310265434105;4:0.25796530055;5:0.237050944277;6:0.220812456028;7:0.208958033576;8:0.196706711586;9:0.195722145889;10:0.198040571121;11:0.203781816224;12:0.22679553618;13:0.244902674624;14:0.267650222628;15:0.294037700101;0.0
5b4428bf1f22a65d5a62a330Excitado;0:0.32709074903;1:0.359305941412;2:0.374596500557;3:0.363958939546;4:0.298045652209;5:0.265560818432;6:0.239359887886;7:0.219478338967;8:0.195372920016;9:0.189663839004;10:0.187585367258;11:0.188996076554;12:0.202911586456;13:0.21634514242;14:0.235109303233;15:0.260064958477;0.0
5b4428bf1f22a65d5a62a332Exaltado;0:0.329829560896;1:0.339361508197;2:0.333351818326;3:0.314518127898;4:0.265282507068;5:0.243983409354;6:0.226929176941;7:0.214114405863;8:0.199877087429;9:0.197874819138;10:0.199110040266;11:0.203641174073;12:0.223532174986;13:0.23956551805;14:0.259899669543;15:0.28386251918;0.0
5b4428bf1f22a65d5a62a338Exaltado;0:0.317794105383;1:0.327581411795;2:0.324805781047;3:0.310597100308;4:0.268111166687;5:0.248277606219;6:0.231862398915;7:0.219192522295;8:0.204497898346;9:0.202050355343;10:0.202713278609;11:0.206512141456;12:0.224153050904;13:0.238424897336;14:0.256385911722;15:0.277346301247;0.0
5b4428bf1f22a65d5a62a33fExaltado;0:0.312381229932;1:0.321609306518;2:0.319649820336;3:0.307251350473;4:0.26831596677;5:0.249541171138;6:0.233758396629;7:0.221426142926;8:0.206896911425;9:0.20437687178;10:0.204886268552;11:0.208442023097;12:0.22519628546;13:0.238705462193;14:0.255586445945;15:0.275106034609;0.0
5b4428c21f22a65d636a2329Tenso;0:0.44780515666;1:0.363669116886;2:0.29661286769;3:0.249766902452;4:0.195864872685;5:0.18119751627;6:0.171908596188;7:0.166951855003;8:0.168349687615;9:0.174849058665;10:0.186002572544;11:0.203108092231;12:0.265336481027;13:0.319226438747;14:0.39428209788;15:0.477084584;0.0
5b4428c21f22a65d636a2332Exaltado;0:0.337778501035;1:0.345953597431;2:0.336816457327;3:0.3146875426;4:0.262022379153;5:0.240339304428;6:0.223322894955;7:0.210754778663;8:0.197267763557;9:0.195715138586;10:0.197460499077;11:0.202594151211;12:0.224187259013;13:0.2414735715;14:0.263421528852;15:0.289297987312;0.0
5b4428c21f22a65d636a2348Tenso;0:0.44780515666;1:0.363669116886;2:0.29661286769;3:0.249766902452;4:0.195864872685;5:0.18119751627;6:0.171908596188;7:0.166951855003;8:0.168349687615;9:0.174849058665;10:0.186002572544;11:0.203108092231;12:0.265336481027;13:0.319226438747;14:0.39428209788;15:0.477084584;0.0
5b4428c21f22a65d636a234aExaltado;0:0.330736448501;1:0.34405227878;2:0.340762668205;3:0.322454362972;4:0.270292527871;5:0.24728054746;6:0.228790951964;7:0.21482424733;8:0.198885044357;9:0.196210380024;10:0.196832339276;11:0.200782786312;12:0.21960669543;13:0.235250999422;14:0.255495879255;15:0.280009377468;0.0
5b4428c21f22a65d636a234dExaltado;0:0.31313092352;1:0.320993271997;2:0.317740451826;3:0.304594840407;4:0.265871981175;5:0.24759870365;6:0.232347496255;7:0.220512328671;8:0.206832549216;9:0.204683241134;10:0.205545020194;11:0.20944563761;12:0.226876641431;13:0.240684545237;14:0.257762720305;15:0.27725322883;0.0
5b4428c21f22a65d636a2355Feliz;0:0.347049113088;1:0.346591847375;2:0.329257376054;3:0.302704742533;4:0.250483812193;5:0.230743473337;6:0.21576726537;7:0.205120266115;8:0.195071794753;9:0.195153210812;10:0.198584747151;11:0.20554920329;12:0.231598420114;13:0.251578578055;14:0.276267584504;15:0.304088420107;0.0
5b4428c21f22a65d636a2359Exaltado;0:0.337778501035;1:0.345953597431;2:0.336816457327;3:0.3146875426;4:0.262022379153;5:0.240339304428;6:0.223322894955;7:0.210754778663;8:0.197267763557;9:0.195715138586;10:0.197460499077;11:0.202594151211;12:0.224187259013;13:0.2414735715;14:0.263421528852;15:0.289297987312;0.0
5b4428c21f22a65d636a2363Excitado;0:0.332802066252;1:0.357199737953;2:0.362784530598;3:0.346399350729;4:0.284501401938;5:0.256106469231;6:0.233353707766;7:0.216150870191;8:0.195765204235;9:0.191443919397;10:0.190609358676;11:0.193209381105;12:0.20957690275;13:0.224303491774;14:0.244281166676;15:0.269989421796;0.0
5b4428c21f22a65d636a2366Exaltado;0:0.307744105902;1:0.310930384966;2:0.305105828792;3:0.292152914755;4:0.258543470956;5:0.243159560036;6:0.230408332495;7:0.220631416717;8:0.210011252612;9:0.209021199832;10:0.210865800168;11:0.21558410833;12:0.233939997101;13:0.247541572632;14:0.263563380771;15:0.280726330661;0.0
5b4428c21f22a65d636a2370Exaltado;0:0.279085072374;1:0.280387965725;2:0.277988963674;3:0.272379989197;4:0.255883662509;5:0.247290399191;6:0.239618990153;7:0.233380142151;8:0.226235415238;9:0.225549344621;10:0.226825052977;11:0.2300336469;12:0.241796116201;13:0.249810672513;14:0.258539991275;15:0.26710072682;0.0
5b4428c21f22a65d636a2376Feliz;0:0.359470991692;1:0.354093688981;2:0.330689161055;3:0.299731194865;4:0.244570714236;5:0.224892301191;6:0.210337089476;7:0.200262736638;8:0.191543401688;9:0.192381021349;10:0.196682439327;11:0.20470519861;12:0.233911028529;13:0.256300873943;14:0.284073931244;15:0.315274708195;0.0
5b4428c21f22a65d636a2379Feliz;0:0.354836495101;1:0.351644380693;2:0.330670313131;3:0.301319872526;4:0.24702378263;5:0.227230009372;6:0.212448302314;7:0.202107396948;8:0.192813346615;9:0.193334606832;10:0.197276407184;11:0.20486545846;12:0.232792810621;13:0.254219067734;14:0.280778150301;15:0.310696184919;0.0
5b4428c51f22a65d6c8d3690Exaltado;0:0.3862167563;1:0.400795617932;2:0.380000005852;3:0.338341625996;4:0.259177224337;5:0.231707883999;6:0.211619960962;7:0.197502556906;8:0.183086989857;9:0.181635047783;10:0.183769408619;11:0.189658376786;12:0.214920760203;13:0.236291800013;14:0.265313197162;15:0.302891438665;0.0
5b4428c51f22a65d6c8d3691Exaltado;0:0.304165560619;1:0.310451571353;2:0.307837148194;3:0.29718643468;4:0.264544196383;5:0.248488036757;6:0.234777101297;7:0.223948561606;8:0.211236047613;9:0.209223232358;10:0.210038442652;11:0.213699082101;12:0.229833779546;13:0.242359630587;14:0.257531379891;15:0.27440035293;0.0
5b4428c51f22a65d6c8d3695Feliz;0:0.381807272467;1:0.358882016299;2:0.321667572284;3:0.284266658576;4:0.228745936594;5:0.210921983111;6:0.198418221732;7:0.190373823944;8:0.185633163262;9:0.188595226096;10:0.195311765001;11:0.206266045973;12:0.244209163429;13:0.273165909723;14:0.308915091648;15:0.347375488122;0.0
5b4428c51f22a65d6c8d3697Estresado;0:0.261771900819;1:0.252192303997;2:0.243240762232;3:0.235613347784;4:0.225763223313;5:0.223849283865;6:0.224010171697;7:0.226243227818;8:0.236688078812;9:0.244553229885;10:0.253655960194;11:0.263248176207;12:0.279247600746;13:0.282989998589;14:0.28266584218;15:0.278346517991;0.0
5b4428c51f22a65d6c8d369cExcitado;0:0.327223443348;1:0.351380966401;2:0.358591985821;3:0.344962845632;4:0.28663117596;5:0.258677150408;6:0.235932487692;7:0.21854588841;8:0.197618439434;9:0.19300056093;10:0.19185178445;11:0.194103333835;12:0.209547961524;13:0.223602083143;14:0.242674554046;15:0.267180949762;0.0
5b4428c51f22a65d6c8d369fTenso;0:0.395145573775;1:0.345344246314;2:0.296554453571;3:0.257597979552;4:0.20794688118;5:0.193551587123;6:0.184193536901;7:0.179036598029;8:0.179862661076;9:0.185916637677;10:0.196323684941;11:0.212019617784;12:0.2654646065;13:0.306825042147;14:0.357119323375;15:0.404272157107;0.0
5b4428c51f22a65d6c8d36a0Exaltado;0:0.368432809409;1:0.392921587686;2:0.385486444748;3:0.351385994181;4:0.271590115821;5:0.241742508679;6:0.219437851476;7:0.203423097037;8:0.185954471936;9:0.18315849435;10:0.183938477337;11:0.188353934721;12:0.209754522102;13:0.228370167355;14:0.253845067756;15:0.287237721987;0.0
5b4428c51f22a65d6c8d36a7Nervioso;0:0.279646077974;1:0.256844083082;2:0.237590934507;3:0.222463574743;4:0.203921841147;5:0.199911894784;6:0.19914159503;7:0.201576414308;8:0.216620941049;9:0.229781768631;10:0.247058870728;11:0.26829721725;12:0.31543175886;13:0.331932279339;14:0.335536717848;15:0.324653593647;0.0
5b4428c51f22a65d6c8d36b3Feliz;0:0.309608926544;1:0.298412056078;2:0.282199268775;3:0.264587592938;4:0.234147825453;5:0.223156927127;6:0.21524001874;7:0.210325269112;8:0.209184566623;9:0.212933155544;10:0.219645347264;11:0.22941192222;12:0.257810628468;13:0.275196317406;14:0.292353855802;15:0.306004413048;0.0
5b4428c51f22a65d6c8d36b6Nervioso;0:0.26308560032;1:0.257694454186;2:0.251813418531;3:0.246085424594;4:0.236989076708;5:0.234224422023;6:0.23286560124;7:0.232972954093;8:0.237501870414;9:0.241702423956;10:0.246888700799;11:0.252674301471;12:0.263787664558;13:0.267755791377;14:0.269827323724;15:0.269660578887;0.0
5b4428c51f22a65d6c8d36b9Exaltado;0:0.330758536236;1:0.344740605485;2:0.341981229984;3:0.323824387998;4:0.271199224061;5:0.247892141925;6:0.229152959927;7:0.21498554708;8:0.198750153387;9:0.195958536107;10:0.196473496838;11:0.200321733462;12:0.218950474959;13:0.234514294149;14:0.254720391059;15:0.279291934645;0.0
5b4428c51f22a65d6c8d36bdExaltado;0:0.332027577239;1:0.341251196316;2:0.334428112252;3:0.314686577567;4:0.264435345565;5:0.243000261607;6:0.225935586813;7:0.213175059665;8:0.199129426679;9:0.197246720445;10:0.198619121643;11:0.20331331592;12:0.223667317324;13:0.240042606238;14:0.260818777306;15:0.285310431527;0.0
5b4428c51f22a65d6c8d36ddFeliz;0:0.347078080407;1:0.345437721727;2:0.327374235308;3:0.300703168663;4:0.249108620371;5:0.22973778448;6:0.215087113025;7:0.204719859741;8:0.195138272952;9:0.195432548056;10:0.199078838034;11:0.206269700979;12:0.23282390175;13:0.253057097219;14:0.277920132209;15:0.305680436625;0.0
5b4428c51f22a65d6c8d36e7Exaltado;0:0.334979261253;1:0.343831529369;2:0.335944040602;3:0.315001201493;4:0.263390981661;5:0.241761573213;6:0.224666880742;7:0.21196185669;8:0.198139501234;9:0.196400845991;10:0.197941000855;11:0.202837495701;12:0.223780203935;13:0.240601339435;14:0.26196540433;15:0.287176742745;0.0
5b4428c71f22a65d75c7bd98Exaltado;0:0.34051014094;1:0.34577553691;2:0.333860858554;3:0.310265434105;4:0.25796530055;5:0.237050944277;6:0.220812456028;7:0.208958033576;8:0.196706711586;9:0.195722145889;10:0.198040571121;11:0.203781816224;12:0.22679553618;13:0.244902674624;14:0.267650222628;15:0.294037700101;0.0
5b4428c71f22a65d75c7bdb7Exaltado;0:0.332250278545;1:0.33590970005;2:0.324987386935;3:0.304056264533;4:0.256884191228;5:0.237569116711;6:0.222399878228;7:0.211252749622;8:0.199789311012;9:0.199011165507;10:0.201442103587;11:0.207190400945;12:0.229672154831;13:0.246982786457;14:0.268280093642;15:0.292303570656;0.0
5b4428c71f22a65d75c7bdbaTenso;0:0.315161317366;1:0.295117363626;2:0.272887587959;3:0.252234778918;4:0.221323468332;5:0.211463337142;6:0.205071061939;7:0.20193224573;8:0.205056671273;9:0.211438762837;10:0.221287968565;11:0.234841050856;12:0.272821054501;13:0.295050577145;14:0.315109089265;15:0.327452869035;0.0
5b4428c71f22a65d75c7bdbeTenso;0:0.356920798732;1:0.311594517875;2:0.271808182746;3:0.240836200705;4:0.201627662994;5:0.190589231038;6:0.18392456844;7:0.181092267321;8:0.186305494469;9:0.194770436761;10:0.207951907443;11:0.226925131919;12:0.287930844078;13:0.330946202019;14:0.375319131776;15:0.402678988056;0.0
5b4428c71f22a65d75c7bdc2Excitado;0:0.321257520175;1:0.342312426245;2:0.348470106768;3:0.336683766321;4:0.284657283618;5:0.258809100153;6:0.237370483472;7:0.220750847915;8:0.200500526656;9:0.196000759661;10:0.19488491353;11:0.197093066482;12:0.21212586306;13:0.225673798808;14:0.243853302968;15:0.266844017422;0.0
5b4428c71f22a65d75c7bdc3Feliz;0:0.454905112491;1:0.429299239048;2:0.368283807916;3:0.308867175987;4:0.23009759176;5:0.206898824561;6:0.190931289908;7:0.180477523708;8:0.172342979517;9:0.17388280474;10:0.179238063851;11:0.188922524826;12:0.225805327573;13:0.25700740551;14:0.300573677161;15:0.358082390002;0.0
5b4428c71f22a65d75c7bdc6Feliz;0:0.67013799233;1:0.447146999563;2:0.322680200992;3:0.253315087416;4:0.18487877364;5:0.167573939802;6:0.156561291141;7:0.150232093512;8:0.148869189341;9:0.153669000368;10:0.162768712272;11:0.177429402354;12:0.235100768749;13:0.291882497123;14:0.390682259553;15:0.573375905501;0.0
5b4428c71f22a65d75c7bdcbExaltado;0:0.339601088446;1:0.355566122613;2:0.351787974977;3:0.330290992573;4:0.271362304997;5:0.24636653826;6:0.226662921699;7:0.211979904191;8:0.195401862254;9:0.192622828761;10:0.193236133989;11:0.197277731591;12:0.216771152306;13:0.233215832112;14:0.25484865939;15:0.281638162022;0.0
5b4428c71f22a65d75c7bdd2Exaltado;0:0.305291926717;1:0.311483056927;2:0.30855900345;3:0.297497103586;4:0.264207226196;5:0.247990771546;6:0.234204892196;7:0.223359101811;8:0.210712042604;9:0.208764081777;10:0.209662742425;11:0.213428157836;12:0.229860971323;13:0.242595011639;14:0.258017527947;15:0.275161633207;0.0
5b4428c71f22a65d75c7bddaTenso;0:0.272524801538;1:0.267831520009;2:0.261435909789;3:0.254262366887;4:0.240780472519;5:0.235585072051;6:0.231854879167;7:0.229749641968;8:0.230652546523;9:0.233629774889;10:0.238160311601;11:0.244024765142;12:0.258091663054;13:0.26496878639;14:0.270578054695;15:0.274035369795;0.0
5b4428c71f22a65d75c7bddeFeliz;0:0.531287288345;1:0.528485860846;2:0.434581287231;3:0.342626647167;4:0.234963212225;5:0.206083917139;6:0.18666173419;7:0.173884953212;8:0.162481174357;9:0.162562003846;10:0.166374724096;11:0.174334169701;12:0.20713239919;13:0.236520702599;14:0.280376628063;15:0.346102184472;0.0
5b4428c91f22a65d7eff5eadFeliz;0:0.397489197681;1:0.377992389112;2:0.337759960743;3:0.295445829531;4:0.23254952289;5:0.212491286907;6:0.198352477829;7:0.189046604284;8:0.182329364303;9:0.184393724615;10:0.190194564355;11:0.200186143382;12:0.236237972982;13:0.26478867702;14:0.301610071327;15:0.344440967656;0.0
5b4428c91f22a65d7eff5eafExaltado;0:0.372004149234;1:0.380955954775;2:0.361961018333;3:0.326511976789;4:0.257136549818;5:0.232126503714;6:0.213545269192;7:0.200381067209;8:0.187068265927;9:0.185979328681;10:0.188413384054;11:0.194543617784;12:0.219911453813;13:0.240819388833;14:0.268482415964;15:0.302933061074;0.0
5b4428c91f22a65d7eff5eb9Excitado;0:0.327487429216;1:0.358336175357;2:0.372057441036;3:0.360659007669;4:0.295904566562;5:0.264216829058;6:0.238631554384;7:0.219196288981;8:0.195661378791;9:0.190149429034;10:0.188240341191;11:0.189806623066;12:0.204020558707;13:0.217593491491;14:0.236462909565;15:0.261423548424;0.0
5b4428c91f22a65d7eff5ebcExaltado;0:0.333675693333;1:0.34284121162;2:0.335535882802;3:0.315152250658;4:0.264045649967;5:0.242441635883;6:0.225308493649;7:0.212536616429;8:0.198551096398;9:0.196722344359;10:0.198163564478;11:0.202946367003;12:0.22358065977;13:0.240183746512;14:0.261276474603;15:0.286181403727;0.0
5b4428c91f22a65d7eff5ebdExaltado;0:0.34550173249;1:0.359991030312;2:0.353255877564;3:0.328988724377;4:0.268047488955;5:0.243159183228;6:0.223800111222;7:0.209533535644;8:0.193798114106;9:0.191437191645;10:0.192487792702;11:0.19701372783;12:0.21777803356;13:0.235115317203;14:0.257877250615;15:0.285993482794;0.0
5b4428c91f22a65d7eff5ec4Exaltado;0:0.340608935211;1:0.346122849735;2:0.334352373564;3:0.310756538813;4:0.258258967491;5:0.237243808172;6:0.220921847854;7:0.208999791679;8:0.196644835704;9:0.195617110154;10:0.1978946237;11:0.203595594143;12:0.226531077721;13:0.244608068327;14:0.267348079427;15:0.293778546945;0.0
5b4428c91f22a65d7eff5ec8Exaltado;0:0.309798356285;1:0.317767737806;2:0.315347072786;3:0.303416340498;4:0.266649563925;5:0.248863315908;6:0.233850175553;7:0.222090041295;8:0.208289310102;9:0.20599602344;10:0.206666343592;11:0.21031989039;12:0.227010140409;13:0.240266465203;14:0.256639239263;15:0.2752930168;0.0
5b4428c91f22a65d7eff5edcTenso;0:0.305926402574;1:0.286849364828;2:0.266524598243;3:0.247923134637;4:0.220371443014;5:0.211765831453;6:0.206418798146;7:0.204176467089;8:0.208812048149;9:0.215836134146;10:0.226213220223;11:0.240076259378;12:0.277055017718;13:0.297217490856;14:0.313883991068;15:0.322219218106;0.0
5b4428c91f22a65d7eff5eddFeliz;0:0.368182584168;1:0.345477522466;2:0.311692662134;3:0.278060568738;4:0.227551996207;5:0.211164061985;6:0.199686935681;7:0.192418038647;8:0.188851240582;9:0.192317065175;10:0.199511254328;11:0.210902425501;12:0.249197303291;13:0.277463994048;14:0.311025802577;15:0.344894117509;0.0
5b4428c91f22a65d7eff5edeCalmado;0:0.193698771632;1:0.204554632372;2:0.220474200049;3:0.242546253934;4:0.308627102111;5:0.349027179398;6:0.381187278162;7:0.387830597997;8:0.325437711002;9:0.286346983038;10:0.253814955361;11:0.228835314662;12:0.197656236828;13:0.189367514061;14:0.185017500333;15:0.184281679197;0.0
5b4428c91f22a65d7eff5ee1Exaltado;0:0.360027335767;1:0.370651285538;2:0.356624962128;3:0.326004064626;4:0.260775784337;5:0.236122577964;6:0.21747607927;7:0.2040661798;8:0.190076887257;9:0.188597523179;10:0.190586803555;11:0.196176221641;12:0.219855698339;13:0.239337694446;14:0.264908361856;15:0.296438926759;0.0
5b4428cc1f22a65d8787a66dExaltado;0:0.334979261253;1:0.343831529369;2:0.335944040602;3:0.315001201493;4:0.263390981661;5:0.241761573213;6:0.224666880742;7:0.21196185669;8:0.198139501234;9:0.196400845991;10:0.197941000855;11:0.202837495701;12:0.223780203935;13:0.240601339435;14:0.26196540433;15:0.287176742745;0.0
5b4428cc1f22a65d8787a670Excitado;0:0.326490980935;1:0.358457812068;2:0.373710976275;3:0.363333800834;4:0.298058152802;5:0.265724256156;6:0.23959227938;7:0.219735452519;8:0.195624865752;9:0.189902274779;10:0.187806484628;11:0.189195764573;12:0.203045900325;13:0.21642431252;14:0.235104256922;15:0.259928862347;0.0
5b4428cc1f22a65d8787a672Exaltado;0:0.3568430783;1:0.364012114651;2:0.348737013711;3:0.319212618689;4:0.257800801989;5:0.234562793126;6:0.216952113767;7:0.204306583482;8:0.191381748705;9:0.190317216527;10:0.192689457155;11:0.198647444855;12:0.222999392978;13:0.242677317207;14:0.268127321496;15:0.298829777428;0.0
5b4428cc1f22a65d8787a675Exaltado;0:0.336692344826;1:0.342011165366;2:0.331132432695;3:0.30892615907;4:0.258536505607;5:0.238052321954;6:0.22203283417;7:0.210271572424;8:0.198011132745;9:0.196962731918;10:0.199180995497;11:0.204774669753;12:0.227242196601;13:0.244853321252;14:0.266866079568;15:0.292242166878;0.0
5b4428cc1f22a65d8787a680Feliz;0:0.385069918773;1:0.355727122381;2:0.315355737886;3:0.277436832417;4:0.223509444451;5:0.206641662598;6:0.195010463242;7:0.187757489512;8:0.184497402229;9:0.188246363086;10:0.195865871335;11:0.207927654924;12:0.249188044388;13:0.280572663076;14:0.319012141084;15:0.35908588498;0.0
5b4428cc1f22a65d8787a685Tenso;0:0.293740279571;1:0.282417079075;2:0.268522068323;3:0.254387772496;4:0.230943032547;5:0.222830711936;6:0.217347080949;7:0.21449175067;8:0.216604422073;9:0.22158826581;10:0.229205297295;11:0.239381580833;12:0.265801294635;13:0.279900365235;14:0.291914763951;15:0.299237861417;0.0
5b4428cc1f22a65d8787a697Tenso;0:0.403822713498;1:0.346940200242;2:0.29454163234;3:0.254215965716;4:0.20423869944;5:0.190025070827;6:0.18089497625;7:0.175979366187;8:0.177337845951;9:0.18373493568;10:0.194612599487;11:0.211023398325;12:0.26767309637;13:0.312553205471;14:0.368342644646;15:0.421098084208;0.0
5b4428cc1f22a65d8787a6b0Exaltado;0:0.310980480846;1:0.318421208676;2:0.315305661643;3:0.302769732059;4:0.265529182399;5:0.247787362049;6:0.232902097223;7:0.221305274076;8:0.207858175955;9:0.205746215019;10:0.206604527683;11:0.210458608353;12:0.227610802303;13:0.241130175632;14:0.257766675649;15:0.276631594589;0.0
5b4428cc1f22a65d8787a6c2Feliz;0:0.416631327436;1:0.381990958985;2:0.331550607951;3:0.285448191474;4:0.22296069948;5:0.204057171092;6:0.191085334769;7:0.182879361508;8:0.178245490204;9:0.181421095325;10:0.188515811479;11:0.200148477704;12:0.241686303908;13:0.275032510467;14:0.318647207381;15:0.369212095767;0.0
5b4428ce1f22a65d90dc7277Excitado;0:0.32709074903;1:0.359305941412;2:0.374596500557;3:0.363958939546;4:0.298045652209;5:0.265560818432;6:0.239359887886;7:0.219478338967;8:0.195372920016;9:0.189663839004;10:0.187585367258;11:0.188996076554;12:0.202911586456;13:0.21634514242;14:0.235109303233;15:0.260064958477;0.0
5b4428ce1f22a65d90dc727aExaltado;0:0.332027577239;1:0.341251196316;2:0.334428112252;3:0.314686577567;4:0.264435345565;5:0.243000261607;6:0.225935586813;7:0.213175059665;8:0.199129426679;9:0.197246720445;10:0.198619121643;11:0.20331331592;12:0.223667317324;13:0.240042606238;14:0.260818777306;15:0.285310431527;0.0
